estacion,fecha,precip,lag1,lag2,lag3,mm3,mm7,mes,extremo
52045020,1979-11-14,0.2,0.6,0.1,0.2,0.30000000000000004,0.2285714285714286,11,0
52045020,1979-11-15,0.3,0.2,0.6,0.1,0.3666666666666667,0.2285714285714286,11,0
52045020,1979-11-16,0.4,0.3,0.2,0.6,0.3000000000000001,0.2571428571428572,11,0
52045020,1979-11-17,0.7,0.4,0.3,0.2,0.46666666666666673,0.35714285714285715,11,0
52045020,1979-11-18,0.6,0.7,0.4,0.3,0.5666666666666668,0.41428571428571426,11,0
52045020,1979-11-19,0.5,0.6,0.7,0.4,0.6000000000000001,0.4714285714285715,11,0
52045020,1979-11-20,0.2,0.5,0.6,0.7,0.4333333333333334,0.41428571428571426,11,0
52045020,1979-11-21,0.6,0.2,0.5,0.6,0.4333333333333334,0.4714285714285714,11,0
52045020,1979-11-22,0.8,0.6,0.2,0.5,0.5333333333333333,0.5428571428571428,11,0
52045020,1979-11-23,0.9,0.8,0.6,0.2,0.7666666666666667,0.6142857142857142,11,0
52045020,1979-11-24,0.8,0.9,0.8,0.6,0.8333333333333334,0.6285714285714287,11,0
52045020,1979-11-25,0.2,0.8,0.9,0.8,0.6333333333333334,0.5714285714285714,11,0
52045020,1979-11-26,0.4,0.2,0.8,0.9,0.46666666666666673,0.5571428571428572,11,0
52045020,1979-11-27,0.1,0.4,0.2,0.8,0.2333333333333334,0.5428571428571429,11,0
52045020,1979-11-28,0.8,0.1,0.4,0.2,0.4333333333333334,0.5714285714285714,11,0
52045020,1979-11-29,0.9,0.8,0.1,0.4,0.6000000000000001,0.5857142857142857,11,0
52045020,1979-11-30,0.7,0.9,0.8,0.1,0.8000000000000002,0.5571428571428572,11,0
52045020,1979-12-01,1.0,0.7,0.9,0.8,0.8666666666666667,0.5857142857142856,12,0
52045020,1979-12-02,0.5,1.0,0.7,0.9,0.7333333333333334,0.6285714285714287,12,0
52045020,1979-12-03,0.5,0.5,1.0,0.7,0.6666666666666666,0.6428571428571429,12,0
52045020,1979-12-04,0.1,0.5,0.5,1.0,0.3666666666666667,0.6428571428571429,12,0
52045020,1979-12-05,1.0,0.1,0.5,0.5,0.5333333333333333,0.6714285714285715,12,0
52045020,1979-12-06,0.9,1.0,0.1,0.5,0.6666666666666666,0.6714285714285714,12,0
52045020,1979-12-07,0.7,0.9,1.0,0.1,0.8666666666666667,0.6714285714285715,12,0
52045020,1979-12-08,0.5,0.7,0.9,1.0,0.7000000000000001,0.6,12,0
52045020,1979-12-09,1.0,0.5,0.7,0.9,0.7333333333333334,0.6714285714285715,12,0
52045020,1979-12-10,0.9,1.0,0.5,0.7,0.8000000000000002,0.7285714285714285,12,0
52045020,1979-12-11,0.9,0.9,1.0,0.5,0.9333333333333335,0.8428571428571429,12,0
52045020,1979-12-12,1.0,0.9,0.9,1.0,0.9333333333333335,0.8428571428571429,12,0
52045020,1979-12-13,0.6,1.0,0.9,0.9,0.8333333333333334,0.7999999999999999,12,0
52045020,1979-12-14,0.7,0.6,1.0,0.9,0.7666666666666666,0.7999999999999999,12,0
52045020,1979-12-15,0.2,0.7,0.6,1.0,0.5,0.7571428571428571,12,0
52045020,1979-12-16,0.5,0.2,0.7,0.6,0.4666666666666666,0.6857142857142857,12,0
52045020,1979-12-17,0.1,0.5,0.2,0.7,0.26666666666666666,0.5714285714285714,12,0
52045020,1979-12-18,0.1,0.1,0.5,0.2,0.2333333333333334,0.4571428571428572,12,0
52045020,1979-12-19,0.0,0.1,0.1,0.5,0.06666666666666671,0.31428571428571433,12,0
52045020,1979-12-20,0.9,0.0,0.1,0.1,0.3333333333333334,0.35714285714285715,12,0
52045020,1979-12-21,0.7,0.9,0.0,0.1,0.5333333333333333,0.35714285714285715,12,0
52045020,1979-12-22,0.9,0.7,0.9,0.0,0.8333333333333334,0.4571428571428572,12,0
52045020,1979-12-23,0.8,0.9,0.7,0.9,0.8000000000000002,0.5,12,0
52045020,1979-12-24,1.0,0.8,0.9,0.7,0.9,0.6285714285714287,12,0
52045020,1979-12-26,0.0,1.0,0.8,0.9,0.6000000000000001,0.6142857142857144,12,0
52045020,1979-12-27,0.6,0.0,1.0,0.8,0.5333333333333333,0.7000000000000001,12,0
52045020,1979-12-28,0.6,0.6,0.0,1.0,0.4000000000000001,0.6571428571428571,12,0
52045020,1979-12-29,0.2,0.6,0.6,0.0,0.46666666666666673,0.5857142857142857,12,0
52045020,1979-12-30,0.7,0.2,0.6,0.6,0.5,0.557142857142857,12,0
52045020,1979-12-31,0.6,0.7,0.2,0.6,0.5,0.5285714285714286,12,0
52045020,1980-01-02,0.3,0.6,0.7,0.2,0.5333333333333333,0.42857142857142855,1,0
52045020,1980-01-03,0.5,0.3,0.6,0.7,0.46666666666666673,0.5,1,0
52045020,1980-01-04,0.5,0.5,0.3,0.6,0.4333333333333334,0.4857142857142857,1,0
52045020,1980-01-05,0.3,0.5,0.5,0.3,0.43333333333333335,0.4428571428571428,1,0
52045020,1980-01-06,0.2,0.3,0.5,0.5,0.3333333333333333,0.4428571428571429,1,0
52045020,1980-01-07,0.4,0.2,0.3,0.5,0.30000000000000004,0.4,1,0
52045020,1980-01-08,0.2,0.4,0.2,0.3,0.2666666666666668,0.3428571428571429,1,0
52045020,1980-01-09,1.0,0.2,0.4,0.2,0.5333333333333334,0.4428571428571428,1,0
52045020,1980-01-10,0.8,1.0,0.2,0.4,0.6666666666666666,0.4857142857142857,1,0
52045020,1980-01-11,0.5,0.8,1.0,0.2,0.7666666666666667,0.4857142857142857,1,0
52045020,1980-01-12,0.8,0.5,0.8,1.0,0.7000000000000002,0.5571428571428572,1,0
52045020,1980-01-14,0.5,0.8,0.5,0.8,0.6000000000000001,0.6,1,0
52045020,1980-01-15,0.4,0.5,0.8,0.5,0.5666666666666668,0.6,1,0
52045020,1980-01-16,0.2,0.4,0.5,0.8,0.36666666666666675,0.6,1,0
52045020,1980-01-17,0.5,0.2,0.4,0.5,0.36666666666666675,0.5285714285714286,1,0
52045020,1980-01-18,0.3,0.5,0.2,0.4,0.3333333333333334,0.4571428571428572,1,0
52045020,1980-01-19,0.4,0.3,0.5,0.2,0.4000000000000001,0.4428571428571429,1,0
52045020,1980-01-20,0.8,0.4,0.3,0.5,0.5000000000000001,0.4428571428571428,1,0
52045020,1980-01-21,0.0,0.8,0.4,0.3,0.4000000000000001,0.3714285714285714,1,0
52045020,1980-01-22,1.0,0.0,0.8,0.4,0.6000000000000001,0.4571428571428572,1,0
52045020,1980-01-23,0.3,1.0,0.0,0.8,0.4333333333333334,0.4714285714285715,1,0
52045020,1980-01-25,0.5,0.3,1.0,0.0,0.6000000000000001,0.4714285714285714,1,0
52045020,1980-01-26,0.8,0.5,0.3,1.0,0.5333333333333334,0.5428571428571428,1,0
52045020,1980-01-27,1.0,0.8,0.5,0.3,0.7666666666666667,0.6285714285714287,1,0
52045020,1980-01-28,0.9,1.0,0.8,0.5,0.9,0.6428571428571429,1,0
52045020,1980-01-29,0.7,0.9,1.0,0.8,0.8666666666666667,0.7428571428571429,1,0
52045020,1980-01-30,0.0,0.7,0.9,1.0,0.5333333333333333,0.6,1,0
52045020,1980-01-31,0.6,0.0,0.7,0.9,0.4333333333333334,0.6428571428571429,1,0
52045020,1980-02-01,0.2,0.6,0.0,0.7,0.2666666666666668,0.6,2,0
52045020,1980-02-02,0.0,0.2,0.6,0.0,0.2666666666666668,0.48571428571428577,2,0
52045020,1980-02-03,0.0,0.0,0.2,0.6,0.06666666666666675,0.3428571428571429,2,0
52045020,1980-02-04,0.6,0.0,0.0,0.2,0.20000000000000007,0.29999999999999993,2,0
52045020,1980-02-05,0.0,0.6,0.0,0.0,0.20000000000000007,0.2,2,0
52045020,1980-02-06,0.8,0.0,0.6,0.0,0.4666666666666668,0.31428571428571433,2,0
52045020,1980-02-07,0.1,0.8,0.0,0.6,0.3000000000000001,0.24285714285714288,2,0
52045020,1980-02-08,0.5,0.1,0.8,0.0,0.4666666666666668,0.2857142857142857,2,0
52045020,1980-02-09,0.7,0.5,0.1,0.8,0.4333333333333334,0.38571428571428573,2,0
52045020,1980-02-10,0.6,0.7,0.5,0.1,0.6,0.4714285714285714,2,0
52045020,1980-02-11,0.9,0.6,0.7,0.5,0.7333333333333334,0.5142857142857143,2,0
52045020,1980-02-12,1.0,0.9,0.6,0.7,0.8333333333333334,0.6571428571428571,2,0
52045020,1980-02-13,0.9,1.0,0.9,0.6,0.9333333333333335,0.6714285714285715,2,0
52045020,1980-02-14,1.0,0.9,1.0,0.9,0.9666666666666668,0.7999999999999999,2,0
52045020,1980-02-15,1.0,1.0,0.9,1.0,0.9666666666666668,0.8714285714285713,2,0
52045020,1980-02-16,0.3,1.0,1.0,0.9,0.7666666666666667,0.8142857142857143,2,0
52045020,1980-02-17,0.8,0.3,1.0,1.0,0.7000000000000002,0.8428571428571429,2,0
52045020,1980-02-18,0.0,0.8,0.3,1.0,0.36666666666666675,0.7142857142857143,2,0
52045020,1980-02-19,0.7,0.0,0.8,0.3,0.5000000000000001,0.6714285714285715,2,0
52045020,1980-02-20,0.4,0.7,0.0,0.8,0.3666666666666667,0.6,2,0
52045020,1980-02-21,0.6,0.4,0.7,0.0,0.5666666666666668,0.5428571428571428,2,0
52045020,1980-02-22,0.6,0.6,0.4,0.7,0.5333333333333333,0.4857142857142857,2,0
52045020,1980-02-23,0.9,0.6,0.6,0.4,0.7000000000000002,0.5714285714285714,2,0
52045020,1980-02-24,0.7,0.9,0.6,0.6,0.7333333333333334,0.5571428571428572,2,0
52045020,1980-02-25,0.3,0.7,0.9,0.6,0.6333333333333334,0.6,2,0
52045020,1980-02-26,0.7,0.3,0.7,0.9,0.5666666666666668,0.5999999999999999,2,0
52045020,1980-02-27,0.4,0.7,0.3,0.7,0.4666666666666668,0.6,2,0
52045020,1980-02-28,0.4,0.4,0.7,0.3,0.5000000000000001,0.5714285714285714,2,0
52045020,1980-03-01,0.9,0.4,0.4,0.7,0.5666666666666668,0.6142857142857142,3,0
52045020,1980-03-02,0.6,0.9,0.4,0.4,0.6333333333333334,0.5714285714285714,3,0
52045020,1980-03-03,0.3,0.6,0.9,0.4,0.6000000000000001,0.5142857142857143,3,0
52045020,1980-03-04,0.5,0.3,0.6,0.9,0.46666666666666673,0.5428571428571429,3,0
52045020,1980-03-05,0.7,0.5,0.3,0.6,0.5,0.5428571428571428,3,0
52045020,1980-03-06,0.6,0.7,0.5,0.3,0.6,0.5714285714285714,3,0
52045020,1980-03-07,0.8,0.6,0.7,0.5,0.7000000000000001,0.6285714285714284,3,0
52045020,1980-03-08,0.9,0.8,0.6,0.7,0.7666666666666667,0.6285714285714287,3,0
52045020,1980-03-09,0.8,0.9,0.8,0.6,0.8333333333333334,0.6571428571428573,3,0
52045020,1980-03-10,0.3,0.8,0.9,0.8,0.6666666666666669,0.6571428571428573,3,0
52045020,1980-03-11,0.3,0.3,0.8,0.9,0.46666666666666673,0.6285714285714284,3,0
52045020,1980-03-12,0.7,0.3,0.3,0.8,0.43333333333333335,0.6285714285714287,3,0
52045020,1980-03-13,0.6,0.7,0.3,0.3,0.5333333333333333,0.6285714285714287,3,0
52045020,1980-03-14,0.1,0.6,0.7,0.3,0.46666666666666673,0.5285714285714286,3,0
52045020,1980-03-15,0.2,0.1,0.6,0.7,0.30000000000000004,0.42857142857142855,3,0
52045020,1980-03-16,0.3,0.2,0.1,0.6,0.20000000000000004,0.35714285714285715,3,0
52045020,1980-03-17,0.3,0.3,0.2,0.1,0.26666666666666666,0.35714285714285715,3,0
52045020,1980-03-18,0.4,0.3,0.3,0.2,0.3333333333333333,0.37142857142857144,3,0
52045020,1980-03-19,0.7,0.4,0.3,0.3,0.4666666666666666,0.3714285714285714,3,0
52045020,1980-03-20,0.5,0.7,0.4,0.3,0.5333333333333333,0.35714285714285715,3,0
52045020,1980-03-21,0.6,0.5,0.7,0.4,0.6,0.42857142857142855,3,0
52045020,1980-03-22,0.3,0.6,0.5,0.7,0.46666666666666673,0.4428571428571429,3,0
52045020,1980-03-23,0.3,0.3,0.6,0.5,0.4000000000000001,0.4428571428571428,3,0
52045020,1980-03-24,0.3,0.3,0.3,0.6,0.3,0.4428571428571429,3,0
52045020,1980-03-25,0.3,0.3,0.3,0.3,0.3,0.42857142857142855,3,0
52045020,1980-03-26,0.6,0.3,0.3,0.3,0.4000000000000001,0.41428571428571426,3,0
52045020,1980-03-27,0.6,0.6,0.3,0.3,0.5,0.42857142857142855,3,0
52045020,1980-03-28,0.7,0.6,0.6,0.3,0.6333333333333334,0.4428571428571428,3,0
52045020,1980-03-29,0.5,0.7,0.6,0.6,0.6,0.4714285714285714,3,0
52045020,1980-03-30,0.2,0.5,0.7,0.6,0.46666666666666673,0.4571428571428572,3,0
52045020,1980-03-31,0.8,0.2,0.5,0.7,0.5,0.5285714285714286,3,0
52045020,1980-04-01,0.9,0.8,0.2,0.5,0.6333333333333334,0.6142857142857142,4,0
52045020,1980-04-02,0.0,0.9,0.8,0.2,0.5666666666666668,0.5285714285714286,4,0
52045020,1980-04-03,0.3,0.0,0.9,0.8,0.4000000000000001,0.4857142857142857,4,0
52045020,1980-04-04,0.4,0.3,0.0,0.9,0.2333333333333334,0.4428571428571429,4,0
52045020,1980-04-05,0.4,0.4,0.3,0.0,0.3666666666666667,0.42857142857142866,4,0
52045020,1980-04-06,0.7,0.4,0.4,0.3,0.5,0.5,4,0
52045020,1980-04-07,0.4,0.7,0.4,0.4,0.5,0.4428571428571429,4,0
52045020,1980-04-08,0.5,0.4,0.7,0.4,0.5333333333333333,0.3857142857142857,4,0
52045020,1980-04-09,0.2,0.5,0.4,0.7,0.3666666666666667,0.41428571428571426,4,0
52045020,1980-04-10,0.3,0.2,0.5,0.4,0.3333333333333333,0.41428571428571426,4,0
52045020,1980-04-11,0.8,0.3,0.2,0.5,0.43333333333333335,0.4714285714285715,4,0
52045020,1980-04-12,1.0,0.8,0.3,0.2,0.7000000000000001,0.5571428571428572,4,0
52045020,1980-04-13,0.8,1.0,0.8,0.3,0.8666666666666667,0.5714285714285714,4,0
52045020,1980-04-14,0.4,0.8,1.0,0.8,0.7333333333333334,0.5714285714285714,4,0
52045020,1980-04-15,0.4,0.4,0.8,1.0,0.5333333333333333,0.5571428571428572,4,0
52045020,1980-04-18,0.5,0.4,0.4,0.8,0.43333333333333335,0.6,4,0
52045020,1980-04-19,0.9,0.5,0.4,0.4,0.6,0.6857142857142858,4,0
52045020,1980-04-20,0.9,0.9,0.5,0.4,0.7666666666666666,0.7000000000000001,4,0
52045020,1980-04-21,0.5,0.9,0.9,0.5,0.7666666666666666,0.6285714285714287,4,0
52045020,1980-04-22,0.6,0.5,0.9,0.9,0.6666666666666666,0.6,4,0
52045020,1980-04-23,0.5,0.6,0.5,0.9,0.5333333333333333,0.6142857142857142,4,0
52045020,1980-04-24,0.4,0.5,0.6,0.5,0.5,0.6142857142857142,4,0
52045020,1980-04-25,0.6,0.4,0.5,0.6,0.5,0.6285714285714287,4,0
52045020,1980-04-26,0.5,0.6,0.4,0.5,0.5,0.5714285714285714,4,0
52045020,1980-04-27,1.0,0.5,0.6,0.4,0.7000000000000001,0.5857142857142856,4,0
52045020,1980-04-28,1.0,1.0,0.5,0.6,0.8333333333333334,0.6571428571428571,4,0
52045020,1980-04-29,0.7,1.0,1.0,0.5,0.9,0.6714285714285715,4,0
52045020,1980-04-30,0.9,0.7,1.0,1.0,0.8666666666666667,0.7285714285714285,4,0
52045020,1980-05-01,0.5,0.9,0.7,1.0,0.7000000000000001,0.7428571428571428,5,0
52045020,1980-05-02,0.6,0.5,0.9,0.7,0.6666666666666666,0.7428571428571429,5,0
52045020,1980-05-03,0.5,0.6,0.5,0.9,0.5333333333333333,0.7428571428571429,5,0
52045020,1980-05-04,0.8,0.5,0.6,0.5,0.6333333333333334,0.7142857142857143,5,0
52045020,1980-05-05,0.4,0.8,0.5,0.6,0.5666666666666668,0.6285714285714287,5,0
52045020,1980-05-06,0.5,0.4,0.8,0.5,0.5666666666666668,0.6,5,0
52045020,1980-05-07,0.3,0.5,0.4,0.8,0.39999999999999997,0.5142857142857143,5,0
52045020,1980-05-08,0.3,0.3,0.5,0.4,0.3666666666666667,0.4857142857142857,5,0
52045020,1980-05-09,0.9,0.3,0.3,0.5,0.5,0.5285714285714286,5,0
52045020,1980-05-10,0.9,0.9,0.3,0.3,0.7000000000000001,0.5857142857142857,5,0
52045020,1980-05-11,0.9,0.9,0.9,0.3,0.9,0.6,5,0
52045020,1980-05-12,0.6,0.9,0.9,0.9,0.7999999999999999,0.6285714285714287,5,0
52045020,1980-05-13,0.0,0.6,0.9,0.9,0.5,0.5571428571428572,5,0
52045020,1980-05-14,0.3,0.0,0.6,0.9,0.3,0.5571428571428572,5,0
52045020,1980-05-15,1.0,0.3,0.0,0.6,0.4333333333333333,0.6571428571428571,5,0
52045020,1980-05-16,0.9,1.0,0.3,0.0,0.7333333333333334,0.6571428571428573,5,0
52045020,1980-05-17,0.7,0.9,1.0,0.3,0.8666666666666666,0.6285714285714284,5,0
52045020,1980-05-18,0.8,0.7,0.9,1.0,0.7999999999999999,0.6142857142857142,5,0
52045020,1980-05-19,0.8,0.8,0.7,0.9,0.7666666666666666,0.6428571428571429,5,0
52045020,1980-05-20,0.8,0.8,0.8,0.7,0.8,0.7571428571428572,5,0
52045020,1980-05-21,0.4,0.8,0.8,0.8,0.6666666666666666,0.7714285714285715,5,0
52045020,1980-05-22,0.3,0.4,0.8,0.8,0.49999999999999994,0.6714285714285715,5,0
52045020,1980-05-23,0.9,0.3,0.4,0.8,0.5333333333333333,0.6714285714285715,5,0
52045020,1980-05-24,0.5,0.9,0.3,0.4,0.5666666666666668,0.6428571428571429,5,0
52045020,1980-05-25,0.6,0.5,0.9,0.3,0.6666666666666666,0.6142857142857142,5,0
52045020,1980-05-26,0.0,0.6,0.5,0.9,0.36666666666666664,0.5,5,0
52045020,1980-05-27,0.8,0.0,0.6,0.5,0.4666666666666666,0.5,5,0
52045020,1980-05-28,0.8,0.8,0.0,0.6,0.5333333333333333,0.5571428571428572,5,0
52045020,1980-05-29,0.5,0.8,0.8,0.0,0.7000000000000001,0.5857142857142856,5,0
52045020,1980-05-30,0.7,0.5,0.8,0.8,0.6666666666666666,0.5571428571428572,5,0
52045020,1980-05-31,0.8,0.7,0.5,0.8,0.6666666666666666,0.6,5,0
52045020,1980-06-01,0.2,0.8,0.7,0.5,0.5666666666666667,0.5428571428571428,6,0
52045020,1980-06-02,0.1,0.2,0.8,0.7,0.36666666666666664,0.5571428571428572,6,0
52045020,1980-06-03,0.3,0.1,0.2,0.8,0.19999999999999996,0.48571428571428577,6,0
52045020,1980-06-04,0.4,0.3,0.1,0.2,0.2666666666666666,0.42857142857142855,6,0
52045020,1980-06-05,0.9,0.4,0.3,0.1,0.5333333333333333,0.4857142857142857,6,0
52045020,1980-06-06,0.4,0.9,0.4,0.3,0.5666666666666667,0.4428571428571429,6,0
52045020,1980-06-07,0.7,0.4,0.9,0.4,0.6666666666666666,0.42857142857142855,6,0
52045020,1980-06-08,0.7,0.7,0.4,0.9,0.6,0.5,6,0
52045020,1980-06-09,0.4,0.7,0.7,0.4,0.6,0.5428571428571428,6,0
52045020,1980-06-10,0.7,0.4,0.7,0.7,0.6,0.6,6,0
52045020,1980-06-11,0.1,0.7,0.4,0.7,0.39999999999999997,0.5571428571428572,6,0
52045020,1980-06-12,0.2,0.1,0.7,0.4,0.3333333333333333,0.45714285714285713,6,0
52045020,1980-06-13,0.2,0.2,0.1,0.7,0.16666666666666663,0.42857142857142855,6,0
52045020,1980-06-14,0.9,0.2,0.2,0.1,0.4333333333333333,0.45714285714285713,6,0
52045020,1980-06-15,0.9,0.9,0.2,0.2,0.6666666666666666,0.48571428571428577,6,0
52045020,1980-06-16,0.5,0.9,0.9,0.2,0.7666666666666666,0.5,6,0
52045020,1980-06-17,0.8,0.5,0.9,0.9,0.7333333333333334,0.5142857142857143,6,0
52045020,1980-06-18,0.6,0.8,0.5,0.9,0.6333333333333333,0.5857142857142856,6,0
52045020,1980-06-19,0.6,0.6,0.8,0.5,0.6666666666666666,0.6428571428571429,6,0
52045020,1980-06-20,0.1,0.6,0.6,0.8,0.4333333333333333,0.6285714285714287,6,0
52045020,1980-06-21,0.9,0.1,0.6,0.6,0.5333333333333333,0.6285714285714287,6,0
52045020,1980-06-22,0.7,0.9,0.1,0.6,0.5666666666666665,0.5999999999999999,6,0
52045020,1980-06-23,0.8,0.7,0.9,0.1,0.7999999999999999,0.6428571428571429,6,0
52045020,1980-06-24,1.0,0.8,0.7,0.9,0.8333333333333334,0.6714285714285715,6,0
52045020,1980-06-25,0.8,1.0,0.8,0.7,0.8666666666666667,0.7000000000000001,6,0
52045020,1980-06-26,0.3,0.8,1.0,0.8,0.7000000000000001,0.6571428571428571,6,0
52045020,1980-06-27,0.9,0.3,0.8,1.0,0.6666666666666666,0.7714285714285715,6,0
52045020,1980-06-28,1.0,0.9,0.3,0.8,0.7333333333333334,0.7857142857142857,6,0
52045020,1980-06-29,1.0,1.0,0.9,0.3,0.9666666666666667,0.8285714285714286,6,0
52045020,1980-06-30,0.0,1.0,1.0,0.9,0.6666666666666666,0.7142857142857143,6,0
52045020,1980-07-01,0.3,0.0,1.0,1.0,0.43333333333333335,0.6142857142857142,7,0
52045020,1980-07-02,0.7,0.3,0.0,1.0,0.3333333333333333,0.6,7,0
52045020,1980-07-03,0.9,0.7,0.3,0.0,0.6333333333333333,0.6857142857142857,7,0
52045020,1980-07-04,0.7,0.9,0.7,0.3,0.7666666666666666,0.6571428571428571,7,0
52045020,1980-07-05,1.1,0.7,0.9,0.7,0.9,0.6714285714285714,7,0
52045020,1980-07-06,0.9,1.1,0.7,0.9,0.9,0.6571428571428571,7,0
52045020,1980-07-07,0.4,0.9,1.1,0.7,0.7999999999999999,0.7142857142857143,7,0
52045020,1980-07-08,1.0,0.4,0.9,1.1,0.7666666666666666,0.8142857142857143,7,0
52045020,1980-07-09,0.5,1.0,0.4,0.9,0.6333333333333333,0.7857142857142857,7,0
52045020,1980-07-10,0.6,0.5,1.0,0.4,0.6999999999999998,0.7428571428571429,7,0
52045020,1980-07-11,0.8,0.6,0.5,1.0,0.6333333333333333,0.7571428571428571,7,0
52045020,1980-07-12,1.0,0.8,0.6,0.5,0.7999999999999999,0.7428571428571428,7,0
52045020,1980-07-13,0.6,1.0,0.8,0.6,0.7999999999999998,0.7000000000000001,7,0
52045020,1980-07-14,0.7,0.6,1.0,0.8,0.7666666666666666,0.7428571428571429,7,0
52045020,1980-07-15,0.4,0.7,0.6,1.0,0.5666666666666665,0.6571428571428571,7,0
52045020,1980-07-16,0.0,0.4,0.7,0.6,0.36666666666666653,0.5857142857142856,7,0
52045020,1980-07-17,0.9,0.0,0.4,0.7,0.4333333333333333,0.6285714285714287,7,0
52045020,1980-07-18,0.9,0.9,0.0,0.4,0.6,0.6428571428571429,7,0
52045020,1980-07-19,0.8,0.9,0.9,0.0,0.8666666666666667,0.6142857142857142,7,0
52045020,1980-07-20,0.2,0.8,0.9,0.9,0.6333333333333334,0.5571428571428572,7,0
52045020,1980-07-22,0.3,0.2,0.8,0.9,0.4333333333333333,0.5,7,0
52045020,1980-07-23,0.3,0.3,0.2,0.8,0.2666666666666666,0.48571428571428577,7,0
52045020,1980-07-24,0.7,0.3,0.3,0.2,0.4333333333333333,0.5857142857142857,7,0
52045020,1980-07-25,0.7,0.7,0.3,0.3,0.5666666666666665,0.5571428571428572,7,0
52045020,1980-07-26,0.8,0.7,0.7,0.3,0.7333333333333333,0.5428571428571428,7,0
52045020,1980-07-27,0.4,0.8,0.7,0.7,0.6333333333333333,0.48571428571428577,7,0
52045020,1980-07-28,0.7,0.4,0.8,0.7,0.6333333333333333,0.5571428571428572,7,0
52045020,1980-07-29,0.9,0.7,0.4,0.8,0.6666666666666666,0.6428571428571429,7,0
52045020,1980-07-30,0.8,0.9,0.7,0.4,0.7999999999999998,0.7142857142857143,7,0
52045020,1980-07-31,0.2,0.8,0.9,0.7,0.6333333333333333,0.6428571428571429,7,0
52045020,1980-08-01,0.8,0.2,0.8,0.9,0.6,0.6571428571428571,8,0
52045020,1980-08-03,1.0,0.8,0.2,0.8,0.6666666666666666,0.6857142857142858,8,0
52045020,1980-08-05,0.8,1.0,0.8,0.2,0.8666666666666666,0.7428571428571429,8,0
52045020,1980-08-06,0.6,0.8,1.0,0.8,0.7999999999999999,0.7285714285714286,8,0
52045020,1980-08-07,0.4,0.6,0.8,1.0,0.6,0.6571428571428573,8,0
52045020,1980-08-08,0.3,0.4,0.6,0.8,0.4333333333333333,0.5857142857142857,8,0
52045020,1980-08-09,0.2,0.3,0.4,0.6,0.29999999999999993,0.5857142857142857,8,0
52045020,1980-08-10,0.9,0.2,0.3,0.4,0.4666666666666666,0.6,8,0
52045020,1980-08-11,0.6,0.9,0.2,0.3,0.5666666666666665,0.5428571428571429,8,0
52045020,1980-08-12,0.8,0.6,0.9,0.2,0.7666666666666666,0.5428571428571429,8,0
52045020,1980-08-13,1.0,0.8,0.6,0.9,0.7999999999999999,0.6,8,0
52045020,1980-08-14,0.5,1.0,0.8,0.6,0.7666666666666666,0.6142857142857144,8,0
52045020,1980-08-15,0.5,0.5,1.0,0.8,0.6666666666666666,0.6428571428571429,8,0
52045020,1980-08-16,0.6,0.5,0.5,1.0,0.5333333333333332,0.7000000000000001,8,0
52045020,1980-08-17,0.7,0.6,0.5,0.5,0.6,0.6714285714285715,8,0
52045020,1980-08-18,0.5,0.7,0.6,0.5,0.6,0.6571428571428573,8,0
52045020,1980-08-19,0.5,0.5,0.7,0.6,0.5666666666666665,0.6142857142857144,8,0
52045020,1980-08-20,0.6,0.5,0.5,0.7,0.5333333333333332,0.5571428571428572,8,0
52045020,1980-08-21,0.8,0.6,0.5,0.5,0.6333333333333333,0.6,8,0
52045020,1980-08-22,0.5,0.8,0.6,0.5,0.6333333333333333,0.6,8,0
52045020,1980-08-23,0.9,0.5,0.8,0.6,0.7333333333333333,0.6428571428571429,8,0
52045020,1980-08-24,1.1,0.9,0.5,0.8,0.8333333333333334,0.7000000000000001,8,0
52045020,1980-08-25,1.1,1.1,0.9,0.5,1.0333333333333334,0.7857142857142857,8,0
52045020,1980-08-26,0.9,1.1,1.1,0.9,1.0333333333333334,0.8428571428571429,8,0
52045020,1980-08-27,1.0,0.9,1.1,1.1,1.0,0.9000000000000001,8,0
52045020,1980-08-28,0.4,1.0,0.9,1.1,0.7666666666666666,0.8428571428571429,8,0
52045020,1980-08-29,0.5,0.4,1.0,0.9,0.6333333333333333,0.8428571428571429,8,0
52045020,1980-08-30,0.6,0.5,0.4,1.0,0.49999999999999994,0.8,8,0
52045020,1980-08-31,0.8,0.6,0.5,0.4,0.6333333333333332,0.7571428571428571,8,0
52045020,1980-09-01,0.6,0.8,0.6,0.5,0.6666666666666666,0.6857142857142858,9,0
52045020,1980-09-02,0.4,0.6,0.8,0.6,0.6,0.6142857142857144,9,0
52045020,1980-09-03,0.8,0.4,0.6,0.8,0.6,0.5857142857142857,9,0
52045020,1980-09-04,0.5,0.8,0.4,0.6,0.5666666666666665,0.6000000000000002,9,0
52045020,1980-09-05,0.2,0.5,0.8,0.4,0.49999999999999994,0.5571428571428573,9,0
52045020,1980-09-06,0.8,0.2,0.5,0.8,0.49999999999999994,0.5857142857142857,9,0
52045020,1980-09-07,0.3,0.8,0.2,0.5,0.4333333333333333,0.5142857142857143,9,0
52045020,1980-09-08,0.5,0.3,0.8,0.2,0.5333333333333333,0.5000000000000001,9,0
52045020,1980-09-09,0.1,0.5,0.3,0.8,0.29999999999999993,0.4571428571428572,9,0
52045020,1980-09-10,0.6,0.1,0.5,0.3,0.3999999999999999,0.42857142857142866,9,0
